time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
184645,1835046,Tag_1,150,228780,228789,,,228771,228780,-153.01907762796822,107.58083917771008,0,-153.01907762796822,107.58083917771008,0
184645,1835046,Tag_1,151,229275,229279,,,229261,229269,4.463921566077368,1.622411256752748,0,-34.90682823243403,28.11201823699208,0.0
184646,1835046,Tag_1,152,229772,229776,,,229758,229766,4.463921566077368,1.622411256752748,0,-5.378765883550481,8.244813001812581,0.0
184646,1835046,Tag_1,153,230270,230273,,,230255,230264,3.68327669682215,2.550189845616376,0,1.4177660517289923,3.973845634665427,0.0
184646,1835046,Tag_1,154,230759,230762,,,230744,230753,3.68327669682215,2.550189845616376,0,3.116899035548861,2.9061037928786386,0.0
184647,1835046,Tag_1,155,231248,231251,,,231233,231242,3.68327669682215,2.550189845616376,0,3.541682281503828,2.6391683324319417,0.0
184647,1835046,Tag_1,156,231745,231749,,,231730,231739,4.349867764166063,1.8111952601857375,0,4.147821393500504,2.0181885282472884,0.0
184647,1835046,Tag_1,157,232234,232238,,,232219,232228,4.349867764166063,1.8111952601857375,0,4.299356171499673,1.8629435772011251,0.0
184648,1835046,Tag_1,158,232731,232734,,,232716,232725,3.68327669682215,2.550189845616376,0,3.8372965654915308,2.3783782785125633,0.0
184648,1835046,Tag_1,160,233717,233720,,,233702,233711,3.68327669682215,2.550189845616376,0,3.7217816639894954,2.507236953840423,0.0
184649,1835046,Tag_1,162,234702,234706,,,234687,234696,4.349867764166063,1.8111952601857375,0,3.784590274007152,2.4376327844749546,0.0
184649,1835046,Tag_1,163,235191,235195,,,235176,235185,4.349867764166063,1.8111952601857375,0,3.8411180230230433,2.374989032046033,0.0
184649,1835046,Tag_1,164,235688,235692,,,235673,235682,4.349867764166063,1.8111952601857375,0,3.8919929971373453,2.318609654860004,0.0
184650,1835046,Tag_1,166,236681,236685,,,236666,236675,4.349867764166063,1.8111952601857375,0,3.9377804738402173,2.2678682153925775,0.0
184651,1835046,Tag_1,168,237674,237678,,,237660,237668,4.463921566077368,1.622411256752748,0,3.9903945830639325,2.203322519528595,0.0
184651,1835046,Tag_1,170,238660,238663,,,238644,238653,3.7657930923346585,2.2459530114247923,0,3.9679344339910054,2.2075855687182147,0.0
184651,1835046,Tag_1,171,238964,238964,,,239149,239158,2.263081089469942,-206.16526615973282,0,3.9679344339910054,2.2075855687182147,0.0
184652,1835046,Tag_1,172,239660,239664,,,239646,239655,4.217172691168403,2.192343001491971,0,3.9928582597087456,2.2060613119955903,0.0
184652,1835046,Tag_1,173,240165,240168,,,240150,240159,3.68327669682215,2.550189845616376,0,3.961900103420086,2.2404741653576687,0.0
184652,1835046,Tag_1,174,240661,240665,,,240646,240655,4.349867764166063,1.8111952601857375,0,4.000696869494684,2.1975462748404757,0.0
184653,1835046,Tag_1,175,240999,241169,,,241151,241160,15.005858661940382,-5.0388354822825185,0,4.000696869494684,2.1975462748404757,0.0
184653,1835046,Tag_1,176,241662,241666,,,241647,241656,4.349867764166063,1.8111952601857375,0,4.035613958961822,2.1589111733750017,0.0
184653,1835046,Tag_1,177,242009,242162,,,242143,242153,14.812295444518222,-4.155612224875774,0,4.035613958961822,2.1589111733750017,0.0
184654,1835046,Tag_1,178,242663,242667,,,242648,242657,4.349867764166063,1.8111952601857375,0,4.067039339482246,2.1241395820560753,0.0
184654,1835046,Tag_1,179,243034,243163,,,243145,243153,10.490705596625519,-3.422230191039409,0,4.709405965196574,1.569502604746527,0.0
184654,1835046,Tag_1,180,243664,243668,,,243649,243658,4.349867764166063,1.8111952601857375,0,4.673452145093522,1.5936718702904482,0.0
184655,1835046,Tag_1,181,244161,244164,,,244146,244155,3.68327669682215,2.550189845616376,0,4.574434600266385,1.6893236678230412,0.0
184655,1835046,Tag_1,182,244673,244677,,,244659,244667,4.463921566077368,1.622411256752748,0,4.5633832968474835,1.6826324267160118,0.0
184655,1835046,Tag_1,183,245162,245165,,,245147,245156,3.68327669682215,2.550189845616376,0,4.47537263684495,1.7693881686060484,0.0
184655,1835046,Tag_1,184,245675,245678,,,245659,245669,3.6747868654069458,2.567055090233642,0,4.39531405970115,1.849154860768808,0.0
184656,1835046,Tag_1,185,246087,246175,,,246156,246165,8.045948648586267,-0.9399937421889715,0,4.760377518589662,1.5702400004730301,0.0
184656,1835046,Tag_1,186,246668,246672,,,246653,246662,4.349867764166063,1.8111952601857375,0,4.719326543147302,1.594335526444301,0.0
184656,1835046,Tag_1,187,247105,247168,,,247149,247158,5.921197388981564,0.6415712941301013,0,4.839513627730728,1.499059103212881,0.0
184657,1835046,Tag_1,188,247669,247673,,,247654,247663,4.349867764166063,1.8111952601857375,0,4.790549041374262,1.5302727189101668,0.0
184657,1835046,Tag_1,189,248166,248141,,,248151,248160,2.932681586954895,3.382312790576935,0,4.604762295932325,1.7154767260768438,0.0
184657,1835046,Tag_1,190,248662,248666,,,248647,248657,4.163766488937011,2.2719040419080407,0,4.560662715232794,1.7711194576599636,0.0
184658,1835046,Tag_1,191,249151,249141,,,249136,249145,2.218215929485264,4.174381988938688,0,4.3264180366580405,2.011445710787836,0.0
184658,1835046,Tag_1,192,249648,249652,,,249633,249642,4.349867764166063,1.8111952601857375,0,4.328763009408843,1.991420665727626,0.0
184658,1835046,Tag_1,193,250152,250156,,,250137,250146,4.349867764166063,1.8111952601857375,0,4.330873484884565,1.9733981251734374,0.0
184658,1835046,Tag_1,194,250641,250645,,,250626,250635,4.349867764166063,1.8111952601857375,0,4.332772912812715,1.9571778386746674,0.0
184659,1835046,Tag_1,195,251130,251134,,,251115,251124,4.349867764166063,1.8111952601857375,0,4.334482397948049,1.9425795808257746,0.0
184659,1835046,Tag_1,196,251618,251622,,,251604,251613,4.217172691168403,2.192343001491971,0,4.322751427270084,1.9675559228923944,0.0
184659,1835046,Tag_1,197,252115,252119,,,252100,252109,4.349867764166063,1.8111952601857375,0,4.325463060959683,1.9519198566217288,0.0
184700,1835046,Tag_1,198,252604,252607,,,252589,252598,3.68327669682215,2.550189845616376,0,4.2612444245459296,2.0117468555211935,0.0
184700,1835046,Tag_1,199,253093,253096,,,253077,253086,3.7657930923346585,2.2459530114247923,0,4.211699291324803,2.0351674711115533,0.0
184700,1835046,Tag_1,200,253581,253585,,,253566,253575,4.349867764166063,1.8111952601857375,0,4.225516138608929,2.012770250018972,0.0
184701,1835046,Tag_1,201,254070,254073,,,254055,254064,3.68327669682215,2.550189845616376,0,4.171292194430251,2.0665122095787125,0.0
184701,1835046,Tag_1,203,255055,255058,,,255040,255049,3.68327669682215,2.550189845616376,0,4.1224906446694405,2.114879973182479,0.0
184702,1835046,Tag_1,205,256024,256028,,,256009,256018,4.349867764166063,1.8111952601857375,0,4.145228356619103,2.0845115018828047,0.0
184702,1835046,Tag_1,207,257009,257013,,,256994,257003,4.349867764166063,1.8111952601857375,0,4.165692297373798,2.057179877713098,0.0
184703,1835046,Tag_1,209,257994,257998,,,257979,257988,4.349867764166063,1.8111952601857375,0,4.184109844053025,2.0325814159603617,0.0
184703,1835046,Tag_1,210,258299,258486,,,258468,258476,14.725672385328382,-6.967054243805511,0,4.184109844053025,2.0325814159603617,0.0
184704,1835046,Tag_1,211,258987,258990,,,258972,258981,3.68327669682215,2.550189845616376,0,4.134026529329938,2.0843422589259633,0.0
184704,1835046,Tag_1,212,259316,259316,,,259461,259469,2.426156229617314,-126.25844748751908,0,4.134026529329938,2.0843422589259633,0.0
184704,1835046,Tag_1,213,259972,259975,,,259956,259966,3.6747868654069458,2.567055090233642,0,4.088102562937639,2.132613542056731,0.0
