time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
183210,1835046,Tag_1,78,134877,134872,,,134876,134869,2.030865045893169,4.079047543519607,0,2.030865045893169,4.079047543519607,0
183212,1835046,Tag_1,82,137270,137264,,,137268,137262,31.53658312562343,10.454347363294454,0,24.160153605690866,8.860522408350743,0.0
183212,1835046,Tag_1,83,137866,137861,,,137864,137858,1.2484731771791564,3.7747374014500465,0,6.9763932843070835,5.046183653175221,0.0
183212,1835046,Tag_1,84,138470,138465,,,138468,138462,1.2484731771791564,3.7747374014500465,0,2.680453203961138,4.09259896438134,0.0
183212,1835046,Tag_1,85,139074,139069,,,139072,139066,1.2484731771791564,3.7747374014500465,0,1.606468183874652,3.85420279218287,0.0
183213,1835046,Tag_1,86,139662,139657,,,139661,139654,2.030865045893169,4.079047543519607,0,1.92476583038854,4.022836355685423,0.0
183213,1835046,Tag_1,87,140258,140253,,,140257,140250,2.030865045893169,4.079047543519607,0,2.0043402420170118,4.064994746561061,0.0
183213,1835046,Tag_1,88,140847,140842,,,140845,140839,1.2484731771791564,3.7747374014500465,0,1.4374399433886202,3.8473017377278005,0.0
183214,1835046,Tag_1,89,141451,141446,,,141450,141443,2.030865045893169,4.079047543519607,0,1.882508770267032,4.0211110920716555,0.0
183214,1835046,Tag_1,90,142047,142042,,,142046,142039,2.030865045893169,4.079047543519607,0,1.993775976986635,4.0645634306576195,0.0
183214,1835046,Tag_1,91,142636,142631,,,142634,142628,1.2484731771791564,3.7747374014500465,0,1.9192456970058873,4.0355808277368626,0.0
183215,1835046,Tag_1,92,143240,143235,,,143238,143232,1.2484731771791564,3.7747374014500465,0,1.8521684450232143,4.009496485108182,0.0
183215,1835046,Tag_1,93,143829,143824,,,143827,143820,1.7039644170037558,3.894346569464007,0,1.8373480422212685,3.9979814935437643,0.0
183215,1835046,Tag_1,94,144433,144428,,,144432,144425,2.030865045893169,4.079047543519607,0,1.8566997425884586,4.0060880985413485,0.0
183215,1835046,Tag_1,95,145030,145024,,,145028,145022,31.53658312562343,10.454347363294454,0,1.8566997425884586,4.0060880985413485,0.0
183216,1835046,Tag_1,96,145619,145613,,,145617,145610,0.6567104907874864,3.6963582650052094,0,1.7367008174083614,3.9751151151877346,0.0
183216,1835046,Tag_1,97,146215,146210,,,146213,146207,1.2484731771791564,3.7747374014500465,0,1.687878053385441,3.955077343813966,0.0
183216,1835046,Tag_1,98,146835,146830,,,146834,146827,2.030865045893169,4.079047543519607,0,1.7221767526362137,3.9674743637845302,0.0
183217,1835046,Tag_1,99,147440,147435,,,147438,147432,1.2484731771791564,3.7747374014500465,0,1.674806395090508,3.948200667551082,0.0
183217,1835046,Tag_1,100,148053,148048,,,148051,148044,1.7039644170037558,3.894346569464007,0,1.677722197281833,3.9428152577423745,0.0
183217,1835046,Tag_1,101,148665,148660,,,148663,148657,1.2484731771791564,3.7747374014500465,0,1.6347972952715655,3.9260074721131417,0.0
183218,1835046,Tag_1,102,149270,149265,,,149268,149261,1.7039644170037558,3.894346569464007,0,1.6417140074447845,3.9228413818482286,0.0
183218,1835046,Tag_1,103,149890,149885,,,149888,149882,1.2484731771791564,3.7747374014500465,0,1.6023899244182218,3.9080309838084104,0.0
