time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
184309,1835046,Tag_1,204,155998,156005,,,156006,156011,4.899970734101026,5.892728153537441,0,4.899970734101026,5.892728153537441,0
184309,1835046,Tag_1,205,156523,156530,,,156531,156535,3.7957142261748475,5.065063619871931,0,4.071778353156392,5.271979753288308,0.0
184309,1835046,Tag_1,206,157056,157063,,,157064,157069,4.899970734101026,5.892728153537441,0,4.692922638864868,5.737541053475159,0.0
184310,1835046,Tag_1,207,157581,157588,,,157589,157594,4.899970734101026,5.892728153537441,0,4.848208710291987,5.853931378521871,0.0
184310,1835046,Tag_1,208,158098,158105,,,158106,158111,4.899970734101026,5.892728153537441,0,4.887030228148767,5.883028959783549,0.0
184310,1835046,Tag_1,209,158623,158630,,,158631,158636,4.899970734101026,5.892728153537441,0,4.896735607612961,5.890303355098968,0.0
184311,1835046,Tag_1,210,159148,159155,,,159156,159160,3.7957142261748475,5.065063619871931,0,4.070969571534376,5.27137355367869,0.0
184311,1835046,Tag_1,211,159681,159688,,,159689,159693,3.7957142261748475,5.065063619871931,0,3.8645280625147294,5.11664110332362,0.0
184311,1835046,Tag_1,212,160198,160205,,,160206,160210,3.7957142261748475,5.065063619871931,0,3.812917685259818,5.077957990734853,0.0
184312,1835046,Tag_1,213,160731,160737,,,160739,160743,4.2146748881179645,5.616974465205001,0,4.114235587403428,5.4822203465874635,0.0
184312,1835046,Tag_1,214,161255,161262,,,161263,161268,4.899970734101026,5.892728153537441,0,4.192809102073188,5.523271127282461,0.0
184312,1835046,Tag_1,215,161780,161787,,,161788,161793,4.899970734101026,5.892728153537441,0,4.263525265275971,5.560216829907959,0.0
184312,1835046,Tag_1,216,162305,162311,,,162312,162317,6.152135748253808,6.879180870065617,0,4.452386313573755,5.692113233923725,0.0
184313,1835046,Tag_1,217,162829,162836,,,162837,162842,4.899970734101026,5.892728153537441,0,4.497144755626483,5.712174725885096,0.0
184313,1835046,Tag_1,219,163886,163893,,,163895,163899,3.965653129404393,5.371614791178393,0,4.443995593004274,5.6781187324144256,0.0
184314,1835046,Tag_1,220,164411,164418,,,164419,164423,3.7957142261748475,5.065063619871931,0,4.379167456321332,5.616813221160176,0.0
184314,1835046,Tag_1,221,164927,164934,,,164935,164940,4.899970734101026,5.892728153537441,0,4.431247784099301,5.644404714397902,0.0
184314,1835046,Tag_1,222,165460,165466,,,165468,165472,4.2146748881179645,5.616974465205001,0,4.409590494501168,5.641661689478613,0.0
184315,1835046,Tag_1,223,165984,165991,,,165992,165996,3.7957142261748475,5.065063619871931,0,4.348202867668536,5.584001882517945,0.0
184315,1835046,Tag_1,224,166517,166523,,,166524,166529,6.152135748253808,6.879180870065617,0,4.5285961557270635,5.713519781272712,0.0
184315,1835046,Tag_1,226,167565,167572,,,167573,167577,3.7957142261748475,5.065063619871931,0,4.455307962771842,5.648674165132634,0.0
184316,1835046,Tag_1,227,168097,168104,,,168105,168110,4.899970734101026,5.892728153537441,0,4.49977423990476,5.673079563973115,0.0
