time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
182549,1835046,Tag_1,99,255197,255187,,,255210,255207,1.4289964546781717,7.073872630897282,0,1.060082441842569,7.475325025871272,0.0
182549,1835046,Tag_1,100,255782,255772,,,255795,255791,0.7861880073764739,7.623716837868117,0,1.0326929983959594,7.490164207070957,0.0
182550,1835046,Tag_1,101,256366,256357,,,256380,256376,0.5741287264844693,8.30141274505596,0,0.9868365712048105,7.571289060869457,0.0
182550,1835046,Tag_1,102,256959,256949,,,256972,256968,0.7861880073764739,7.623716837868117,0,0.9667717148219769,7.576531838569323,0.0
182550,1835046,Tag_1,103,257544,257534,,,257557,257553,0.7861880073764739,7.623716837868117,0,0.9487133440774266,7.581250338499204,0.0
182551,1835046,Tag_1,104,258128,258119,,,258142,258138,0.5741287264844693,8.30141274505596,0,0.9112548823181309,7.65326657915488,0.0
182551,1835046,Tag_1,105,258721,258711,,,258734,258731,1.4289964546781717,7.073872630897282,0,0.963029039554135,7.59532718432912,0.0
182551,1835046,Tag_1,106,259298,259289,,,259311,259308,1.4073634795336876,7.136678673563589,0,1.0074624835520902,7.549462333252568,0.0
182552,1835046,Tag_1,107,259883,259874,,,259896,259893,1.4073634795336876,7.136678673563589,0,1.0474525831502501,7.508183967283671,0.0
182552,1835046,Tag_1,108,260468,260458,,,260481,260477,0.7861880073764739,7.623716837868117,0,1.0213261255728725,7.5197372543421155,0.0
182552,1835046,Tag_1,109,261053,261043,,,261066,261062,0.7861880073764739,7.623716837868117,0,0.9978123137532326,7.530135212694716,0.0
182552,1835046,Tag_1,110,261638,261628,,,261651,261647,0.7861880073764739,7.623716837868117,0,0.9766498831155568,7.539493375212056,0.0
182553,1835046,Tag_1,111,262223,262213,,,262236,262233,1.4289964546781717,7.073872630897282,0,1.0218845402718182,7.49293130078058,0.0
182553,1835046,Tag_1,112,262816,262806,,,262829,262826,1.4289964546781717,7.073872630897282,0,1.0625957317124535,7.451025433792251,0.0
182553,1835046,Tag_1,113,263401,263391,,,263414,263411,1.4289964546781717,7.073872630897282,0,1.0992358040090253,7.413310153502754,0.0
182554,1835046,Tag_1,114,263994,263985,,,264008,264004,0.5741287264844693,8.30141274505596,0,1.0467250962565697,7.5021204126580745,0.0
182554,1835046,Tag_1,115,264587,264578,,,264601,264597,0.5741287264844693,8.30141274505596,0,0.9994654592793597,7.582049645897864,0.0
182554,1835046,Tag_1,116,265172,265163,,,265186,265182,0.5741287264844693,8.30141274505596,0,0.9569317859998707,7.653985955813674,0.0
182555,1835046,Tag_1,117,265765,265756,,,265779,265775,0.5741287264844693,8.30141274505596,0,0.9186514800483306,7.718728634737903,0.0
182555,1835046,Tag_1,118,266359,266350,,,266373,266369,0.5741287264844693,8.30141274505596,0,0.8841992046919446,7.776997045769709,0.0
182555,1835046,Tag_1,119,266961,266951,,,266976,266970,-1.834820797892477,10.921581503359262,0,0.6122972044335024,8.091455491528663,0.0
182555,1835046,Tag_1,120,267546,267537,,,267559,267556,1.4073634795336876,7.136678673563589,0,0.691803831943521,7.995977809732156,0.0
182556,1835046,Tag_1,121,268139,268130,,,268153,268150,1.3278522066193121,7.5296898982313305,0,0.7554086694111002,7.949349018582073,0.0
182556,1835046,Tag_1,122,268733,268723,,,268746,268743,1.4289964546781717,7.073872630897282,0,0.8227674479378074,7.861801379813595,0.0
182556,1835046,Tag_1,123,269327,269317,,,269340,269336,0.7861880073764739,7.623716837868117,0,0.819109503881674,7.837992925619047,0.0
182557,1835046,Tag_1,124,269920,269910,,,269934,269930,0.6680793501849326,8.081601339943507,0,0.8040064885119999,7.862353767051493,0.0
182557,1835046,Tag_1,125,270522,270512,,,270535,270531,0.7861880073764739,7.623716837868117,0,0.8022246403984472,7.838490074133156,0.0
182557,1835046,Tag_1,126,271116,271106,,,271129,271125,0.7861880073764739,7.623716837868117,0,0.8006209770962499,7.8170127505066525,0.0
182558,1835046,Tag_1,127,271717,271708,,,271730,271727,1.4073634795336876,7.136678673563589,0,0.8612952273399936,7.748979342812347,0.0
182558,1835046,Tag_1,128,272327,272318,,,272340,272337,1.4073634795336876,7.136678673563589,0,0.9159020525593631,7.687749275887471,0.0
182558,1835046,Tag_1,129,272929,272920,,,272942,272939,1.4073634795336876,7.136678673563589,0,0.9650481952567955,7.632642215655084,0.0
182559,1835046,Tag_1,130,273515,273505,,,273528,273525,1.4289964546781717,7.073872630897282,0,1.0114430211989331,7.576765257179304,0.0
182559,1835046,Tag_1,131,274117,274108,,,274130,274126,0.7014214380064778,7.807750275492902,0,0.9804408628796876,7.599863759010663,0.0
182559,1835046,Tag_1,132,274719,274709,,,274732,274729,1.4289964546781717,7.073872630897282,0,1.025296422059536,7.547264646199325,0.0
182559,1835046,Tag_1,133,275305,275295,,,275318,275314,0.7861880073764739,7.623716837868117,0,1.0013855805912297,7.554909865366205,0.0
182600,1835046,Tag_1,134,275907,275897,,,275920,275916,0.7861880073764739,7.623716837868117,0,0.9798658232697541,7.561790562616396,0.0
182600,1835046,Tag_1,135,276501,276491,,,276514,276510,0.7861880073764739,7.623716837868117,0,0.9604980416804261,7.567983190141569,0.0
182600,1835046,Tag_1,136,277095,277085,,,277108,277104,0.7861880073764739,7.623716837868117,0,0.9430670382500309,7.573556554914224,0.0
182601,1835046,Tag_1,137,277681,277671,,,277694,277690,0.7861880073764739,7.623716837868117,0,0.9273791351626752,7.578572583209613,0.0
182601,1835046,Tag_1,138,278283,278273,,,278296,278292,0.7861880073764739,7.623716837868117,0,0.9132600223840551,7.583087008675464,0.0
182601,1835046,Tag_1,139,278885,278875,,,278898,278894,0.7861880073764739,7.623716837868117,0,0.900552820883297,7.587149991594729,0.0
182602,1835046,Tag_1,140,279479,279469,,,279492,279488,0.7861880073764739,7.623716837868117,0,0.8891163395326147,7.590806676222068,0.0
182602,1835046,Tag_1,141,280073,280063,,,280086,280082,0.7861880073764739,7.623716837868117,0,0.8788235063170007,7.594097692386674,0.0
182602,1835046,Tag_1,142,280675,280665,,,280688,280684,0.7861880073764739,7.623716837868117,0,0.869559956422948,7.597059606934819,0.0
182602,1835046,Tag_1,143,281277,281267,,,281289,281286,1.5049160894549516,6.719382620746091,0,0.9330955697261484,7.509291908315946,0.0
182603,1835046,Tag_1,144,281870,281860,,,281883,281880,1.4289964546781717,7.073872630897282,0,0.9826856582213508,7.46574998057408,0.0
182603,1835046,Tag_1,145,282464,282454,,,282477,282474,1.4289964546781717,7.073872630897282,0,1.027316737867033,7.426562245606401,0.0
182603,1835046,Tag_1,146,283066,283056,,,283079,283076,1.4289964546781717,7.073872630897282,0,1.0674847095481468,7.3912932841354895,0.0
182604,1835046,Tag_1,147,283668,283658,,,283681,283677,0.7861880073764739,7.623716837868117,0,1.0393550393309796,7.4145356395087525,0.0
182604,1835046,Tag_1,148,284262,284253,,,284275,284272,1.4073634795336876,7.136678673563589,0,1.0761558833512503,7.3867499429142365,0.0
182604,1835046,Tag_1,149,284864,284854,,,284877,284874,1.4289964546781717,7.073872630897282,0,1.1114399404839426,7.355462211712541,0.0
182605,1835046,Tag_1,150,285458,285448,,,285471,285467,0.7861880073764739,7.623716837868117,0,1.0789147471731957,7.382287674328099,0.0
182605,1835046,Tag_1,151,286060,286050,,,286073,286070,1.4289964546781717,7.073872630897282,0,1.1139229179236934,7.351446169985017,0.0
182605,1835046,Tag_1,152,286654,286644,,,286667,286664,1.4289964546781717,7.073872630897282,0,1.1454302715991411,7.323688816076245,0.0
182606,1835046,Tag_1,153,287256,287247,,,287269,287266,1.4073634795336876,7.136678673563589,0,1.1716235923925957,7.304987801824979,0.0
182606,1835046,Tag_1,154,287842,287833,,,287855,287852,1.4073634795336876,7.136678673563589,0,1.195197581106705,7.288156888998841,0.0
182606,1835046,Tag_1,155,288437,288427,,,288450,288446,0.7861880073764739,7.623716837868117,0,1.154296623733682,7.321712883885769,0.0
182606,1835046,Tag_1,156,324,314,,,337,334,1.4289964546781717,7.073872630897282,0,1.181766606828131,7.29692885858692,0.0
182607,1835046,Tag_1,157,910,901,,,923,920,1.4073634795336876,7.136678673563589,0,1.2043262940986867,7.280903840084587,0.0
182607,1835046,Tag_1,158,1496,1486,,,1509,1506,1.4289964546781717,7.073872630897282,0,1.2267933101566353,7.260200719165857,0.0
182607,1835046,Tag_1,159,2083,2073,,,2096,2092,0.7861880073764739,7.623716837868117,0,1.1827327798786191,7.296552331036083,0.0
182608,1835046,Tag_1,160,2677,2667,,,2690,2686,0.7861880073764739,7.623716837868117,0,1.1430783026284046,7.3292687817192865,0.0
182608,1835046,Tag_1,161,3255,3245,,,3268,3265,1.4289964546781717,7.073872630897282,0,1.1716701178333813,7.303729166637086,0.0
182608,1835046,Tag_1,162,3849,3839,,,3862,3859,1.4289964546781717,7.073872630897282,0,1.1974027515178602,7.280743513063106,0.0
182609,1835046,Tag_1,163,4428,4418,,,4441,4437,0.7861880073764739,7.623716837868117,0,1.1562812771037216,7.315040845543607,0.0
182609,1835046,Tag_1,164,5013,5004,,,5027,5023,0.5741287264844693,8.30141274505596,0,1.0980660220417964,7.413678035494843,0.0
182609,1835046,Tag_1,165,5600,5590,,,5613,5609,0.7861880073764739,7.623716837868117,0,1.0668782205752643,7.43468191573217,0.0
182609,1835046,Tag_1,166,6186,6176,,,6199,6195,0.7861880073764739,7.623716837868117,0,1.0388091992553854,7.4535854079457655,0.0
182610,1835046,Tag_1,167,6764,6754,,,6777,6774,1.4289964546781717,7.073872630897282,0,1.077827924797664,7.415614130240917,0.0
182610,1835046,Tag_1,168,7351,7340,,,7363,7359,0.9483265312661004,7.105556946090324,0,1.0648777854445077,7.384608411825859,0.0
182610,1835046,Tag_1,169,7945,7934,,,7957,7953,0.9483265312661004,7.105556946090324,0,1.053222660026667,7.356703265252306,0.0
182611,1835046,Tag_1,170,8530,8520,,,8543,8540,1.4289964546781717,7.073872630897282,0,1.0908000394918174,7.328420201816804,0.0
182611,1835046,Tag_1,171,9117,9107,,,9129,9126,1.5049160894549516,6.719382620746091,0,1.1322116444881307,7.267516443709733,0.0
182611,1835046,Tag_1,172,9703,9693,,,9715,9712,1.5049160894549516,6.719382620746091,0,1.1694820889848128,7.212703061413369,0.0
182612,1835046,Tag_1,173,10289,10279,,,10302,10298,0.7861880073764739,7.623716837868117,0,1.131152680823979,7.253804439058844,0.0
182612,1835046,Tag_1,174,10875,10865,,,10888,10884,0.7861880073764739,7.623716837868117,0,1.0966562134792284,7.290795678939772,0.0
182612,1835046,Tag_1,175,11462,11451,,,11474,11470,0.9483265312661004,7.105556946090324,0,1.0818232452579157,7.272271805654828,0.0
182612,1835046,Tag_1,176,12046,12037,,,12060,12056,0.5741287264844693,8.30141274505596,0,1.031053793380571,7.375185899594942,0.0
182613,1835046,Tag_1,177,12632,12623,,,12646,12642,0.5741287264844693,8.30141274505596,0,0.9853612866909609,7.467808584141044,0.0
182613,1835046,Tag_1,178,13218,13209,,,13232,13228,0.5741287264844693,8.30141274505596,0,0.9442380306703118,7.551169000232536,0.0
182613,1835046,Tag_1,179,13796,13787,,,13809,13806,1.4073634795336876,7.136678673563589,0,0.9905505755566494,7.509719967565641,0.0
182614,1835046,Tag_1,180,14385,14373,,,14396,14392,1.0791309411982413,6.687534151330979,0,0.9994086121208086,7.4275013859421755,0.0
182614,1835046,Tag_1,181,14971,14959,,,14981,14978,1.6531169136240293,6.085431166244047,0,1.0647794422711307,7.293294363972363,0.0
182614,1835046,Tag_1,182,15555,15544,,,15567,15564,1.5116681206093119,6.701304011584824,0,1.109468310104949,7.234095328733609,0.0
182615,1835046,Tag_1,183,16141,16130,,,16153,16150,1.5116681206093119,6.701304011584824,0,1.1496882911553854,7.180816197018731,0.0
182615,1835046,Tag_1,184,16726,16716,,,16739,16735,0.7861880073764739,7.623716837868117,0,1.1133382627774944,7.2251062611036705,0.0
182615,1835046,Tag_1,185,17304,17294,,,17317,17313,0.7861880073764739,7.623716837868117,0,1.0806232372373923,7.264967318780116,0.0
182616,1835046,Tag_1,186,17891,17880,,,17903,17899,0.9483265312661004,7.105556946090324,0,1.0673935666402632,7.249026281511137,0.0
182616,1835046,Tag_1,187,18475,18466,,,18489,18485,0.5741287264844693,8.30141274505596,0,1.0180670826246838,7.35426492786562,0.0
182616,1835046,Tag_1,188,19053,19043,,,19067,19063,0.6680793501849326,8.081601339943507,0,0.9830683093807087,7.426998569073408,0.0
182616,1835046,Tag_1,189,19647,19637,,,19660,19656,0.7861880073764739,7.623716837868117,0,0.9633802791802852,7.4466703959528795,0.0
182617,1835046,Tag_1,190,20225,20215,,,20238,20234,0.7861880073764739,7.623716837868117,0,0.9456610519999041,7.464375040144404,0.0
182617,1835046,Tag_1,191,20810,20801,,,20824,20820,0.5741287264844693,8.30141274505596,0,0.9085078194483607,7.54807881063556,0.0
182617,1835046,Tag_1,192,21396,21387,,,21410,21406,0.5741287264844693,8.30141274505596,0,0.8750699101519716,7.6234122040776,0.0
182618,1835046,Tag_1,193,21982,21973,,,21995,21992,1.4073634795336876,7.136678673563589,0,0.9282992670901432,7.5747388510262,0.0
182618,1835046,Tag_1,194,22568,22558,,,22581,22578,1.4289964546781717,7.073872630897282,0,0.978368985848946,7.524652229013308,0.0
182618,1835046,Tag_1,195,23146,23137,,,23159,23156,1.4073634795336876,7.136678673563589,0,1.0212684352174202,7.485854873468337,0.0
182619,1835046,Tag_1,196,23732,23723,,,23746,23742,0.5741287264844693,8.30141274505596,0,0.9765544643441252,7.567410660627099,0.0
182619,1835046,Tag_1,197,24324,24316,,,24339,24335,0.2752388950579905,9.2566004388261,0,0.9064229074155118,7.736329638447,0.0
182619,1835046,Tag_1,198,24896,24886,,,24909,24905,0.7861880073764739,7.623716837868117,0,0.894399417411608,7.7250683583891115,0.0
182620,1835046,Tag_1,199,25489,25480,,,25503,25499,0.5741287264844693,8.30141274505596,0,0.8623723483188942,7.782702797055797,0.0
182620,1835046,Tag_1,200,26075,26066,,,26089,26085,0.5741287264844693,8.30141274505596,0,0.8335479861354518,7.834573791855814,0.0
182620,1835046,Tag_1,201,26661,26652,,,26675,26671,0.5741287264844693,8.30141274505596,0,0.8076060601703536,7.881257687175829,0.0
182620,1835046,Tag_1,202,27248,27238,,,27261,27257,0.7861880073764739,7.623716837868117,0,0.8054642548909656,7.855503602245058,0.0
